id,categoria_id,nombre,marca_id,volumen,precio
109352,34.0,Herbsaint Original,3.0,750,25.59
261351,34.0,Tuaca Cinnister,3.0,750,17.16
69519,36.0,Chila Orchata,3.0,750,13.01
268534,36.0,Buffalo Trace Bourbon Cream HA,3.0,750,15.6
396575,37.0,"Ice 101, Peppermint Schnapps",3.0,750,14.01
426751,37.0,"Ice 101, Peppermint Schnapps",3.0,1000,14.81
262646,37.0,Dr McGillicuddy's Butterscotch,3.0,750,12.99
35061,37.0,Chila Orchata Mini,3.0,600,9.0
150730,37.0,Peychaud Barrel Aged Bitters 5oz,3.0,5,12.38
292516,37.0,Firefly Peach Moonshine,3.0,750,14.81
98078,42.0,Van Gogh Peanut Butter and Jelly Vodka,3.0,750,19.76
323191,42.0,Van Gogh Double Expresso Vodka,3.0,750,19.76
323093,42.0,Van Gogh Acai Blueberry Vodka,3.0,750,19.92
308209,42.0,Van Gogh Dutch Caramel Vodka,3.0,750,19.76
392826,42.0,Van Gogh Cool Peach,3.0,750,19.01
291877,42.0,Van Gogh Dutch Caramel Vodka,3.0,750,19.76
337512,43.0,Tuaca Liqueur,3.0,750,16.41
320434,43.0,Dr. Mcgillicuddy's Vanilla Mini,3.0,500,7.44
203090,43.0,Tuaca Perfect Chill,3.0,750,17.16
279052,43.0,Linie Aquavit,3.0,750,22.56
416017,43.0,Dr. McGillicuddy's Black Licorice,3.0,750,13.01
466109,43.0,Dr. McGillicuddy's Ice Mint,3.0,750,12.99
422425,45.0,Margaritaville Oro Mini,3.0,50,1.32
10384,45.0,Torada Tequila White,3.0,1000,9.95
18726,45.0,Tortilla White Tequila,3.0,750,9.3
257410,45.0,Tortilla White Tequila,3.0,1000,9.96
264915,45.0,Tortilla White Tequila,3.0,1750,18.96
16633,45.0,Corazon De Agave Reposado Tequila,3.0,1000,21.0
276704,45.0,El Jimador Reposado Tequila,3.0,750,23.04
248676,45.0,Margaritaville Tequila Oro(Gold),3.0,1000,11.75
358211,45.0,Torada Tequila Gold,3.0,1000,9.95
234299,45.0,Tortilla Gold Tequila,3.0,750,9.3
101288,45.0,El Charro Reposado,3.0,1000,20.0
129624,45.0,El Charro Anejo Tequila,3.0,750,33.75
33912,45.0,Herradura Reposado Hispanic Bottle,3.0,750,34.6
445695,45.0,Calle Azul De Agave Anejo,3.0,750,15.0
204209,45.0,Members Mark Silver Tequila,3.0,1750,20.37
414640,47.0,Wheatley Vodka,3.0,750,14.48
139435,49.0,Rain Cucumber Vodka,3.0,750,15.6
153036,51.0,Phraya Rum,3.0,750,45.0
72747,60.0,Dr.mcgillicuddy's Mentholmint Mini,3.0,603,14.55
254365,60.0,Dr.mcgillicuddy's Fireball,3.0,603,17.88
446590,60.0,Dr. Mcgillicuddy's Lemon Drop,3.0,1000,16.22
262979,60.0,Dr.mcgillicuddy's Vanilla Minis,3.0,502,1.22
127567,61.0,Dr. McGillicuddy's Apple Pie Mini,3.0,500,7.44
138672,61.0,Dr. McGillicuddy's Apple Pie Mini,3.0,3000,44.58
345136,61.0,Dr. Mcgillicuddy's Apple Pie Schnapps,3.0,750,12.99
187490,61.0,Dr. Mcgillicuddy's Black Licorice,3.0,750,12.48
256766,61.0,Dr. Mcgillicuddy's Cherry Mini,3.0,500,7.44
117438,61.0,Dr. Mcgillicuddy's Cherry Schnapps,3.0,375,8.0
85914,61.0,Dr. Mcgillicuddy's Cherry Schnapps,3.0,750,12.99
167126,61.0,Dr. Mcgillicuddy's Cherry Schnapps,3.0,1000,16.5
211207,61.0,Dr. Mcgillicuddy's Cherry Schnapps,3.0,1750,21.99
90835,61.0,Dr. McGillicuddy's Cherry Dispenser,3.0,3000,44.58
237817,61.0,Dr. Mcgillicuddy's Lemon Drop,3.0,750,13.01
69941,61.0,Dr. Mcgillicuddy's Mentholmint Schnapps Pet,3.0,750,11.7
204677,61.0,Dr. Mcgillicuddy's Mentholmint Mini Dispenser,3.0,3017,24.0
326697,61.0,Dr. Mcgillicuddy's Mint Schnapps,3.0,375,8.0
388318,61.0,Dr. Mcgillicuddy's Mentholmint,3.0,750,12.99
158460,61.0,Dr. Mcgillicuddy's Mentholmint,3.0,1000,16.5
302478,61.0,Dr. Mcgillicuddy's Mentholmint,3.0,1750,21.99
44220,61.0,Dr. Mcgillicuddy's Vanilla Schnapps,3.0,375,8.0
226628,61.0,Dr. Mcgillicuddy's Vanilla,3.0,750,12.99
2836,61.0,Dr. Mcgillicuddy's Vanilla,3.0,1000,16.5
88325,61.0,Dr. Mcgillicuddy's Vanilla Schnapps Pet,3.0,750,12.38
40140,61.0,Dr. McGillicuddy's Root Beer Mini,3.0,3000,44.58
429449,61.0,Dr. Mcgillicuddy's Root Beer Schnapps,3.0,750,12.99
318225,61.0,Dr. McGillicuddy's Peach Mini,3.0,500,7.44
171465,61.0,Dr. McGillicuddy's Peach,3.0,750,12.99
84321,61.0,Dr. Mcgillicuddy's Cherry Schnapps,3.0,50,13.65
336327,61.0,Dr. Mcgillicuddy's Cherry Minis,3.0,603,14.55
340918,61.0,Dr. Mcgillicuddy's Vanilla Schnapps,3.0,1750,30.98
8523,14.0,Tgif Vanilla,1.0,1750,10.35
186702,61.0,Dr. Mcgillicuddy's Mentholmint Schnapps,3.0,200,3.71
151178,61.0,Dr. Mcgillicuddy's Cherry Schnapps,3.0,1750,20.46
390069,61.0,Dr. Mcgillicuddy's Mentholmint Pet,3.0,750,11.7
358417,61.0,Dr. McGillicuddy's Apple Pie Mini,3.0,50,9.41
198683,61.0,Dr. McGillicuddy's mentholmint PET,3.0,750,13.01
307247,61.0,Dr. McGillicuddy's Mentholmint Mini,3.0,50,8.93
304314,61.0,Dr. McGillicuddy Root Beer Mini,3.0,600,8.93
135591,61.0,Dr. McGillicuddy's Grape Mini,3.0,50,8.93
213423,61.0,Dr. McGillicuddys Wild Grape,3.0,750,12.99
185303,61.0,Dr. McGillicuddy's Grape,3.0,1000,16.5
457970,63.0,Tortilla Triple Sec,3.0,1000,4.52
206189,66.0,Gold Rush Liqueur,3.0,750,12.71
123548,66.0,Firewater Cinnamon Schnapps,3.0,750,13.51
231482,66.0,Firewater Cinnamon Schnapps,3.0,1000,14.81
284463,66.0,Gold Rush,3.0,1000,15.9
5470,70.0,Amaretto E Dolce,3.0,750,5.01
363030,76.0,Maui Blue Hawaiian Schnapps,3.0,750,5.51
32971,76.0,Maui Blue Hawaiian Schnapps,3.0,1000,6.81
408203,76.0,Maui Tropical Schnapps,3.0,750,5.51
282385,76.0,Maui Tropical Schnapps,3.0,1000,6.81
50221,76.0,Maui Tropical Schnapps,3.0,750,5.5
245200,76.0,Maui Tropical Schnapps,3.0,1000,6.81
102925,91.0,Blackmaker Rootbeer,3.0,750,14.81
243406,3.0,Wicked 87,4.0,750,17.13
207825,3.0,Wicked 87 Mini,4.0,600,13.32
399192,4.0,Magellan Gin,5.0,750,25.5
272732,5.0,Chopin Vodka W/music,5.0,750,26.34
196356,5.0,Chopin Vodka With Martini Shaker,5.0,750,23.1
313072,5.0,Chopin With Boston Shaker,5.0,750,23.1
403591,5.0,Magellan Gin w/Martini Glass,5.0,750,25.5
230045,5.0,Rhum Barbancourt Five Star w/2 Glasses,5.0,750,20.01
428756,5.0,Chopin W/martini Glass,5.0,750,23.94
392583,5.0,Double Cross w/ Martini Glass,5.0,750,30.21
445681,15.0,Calvados Cardinal Fine,5.0,375,11.75
390712,16.0,Bols Coffee Liqueur,5.0,750,7.1
422964,16.0,Bols Coffee Liqueur,5.0,1000,8.66
24728,5.0,Double Cross w/2 Glasses,5.0,750,29.97
89901,6.0,Fuzzy's Ultra Premium Vodka,5.0,750,22.76
403039,6.0,Fuzzy's Ultra Premium Vodka,5.0,1750,37.5
74518,6.0,Griffon,5.0,1000,12.0
68106,19.0,Zyr Vodka,5.0,750,25.31
403,19.0,Alchemy Chocolate Vodka,5.0,750,25.91
421987,19.0,Alchemia Chocolate Vodka,5.0,750,24.53
186491,19.0,Alchemia Ginger Vodka,5.0,750,24.53
76617,19.0,Alchemia Wild Cherry Vodka,5.0,750,24.53
202354,19.0,Double Cross,5.0,750,26.25
351464,24.0,Blue Chair Bay Vanilla Rum,5.0,750,14.13
461314,24.0,Blue Chair Bay Banana Rum Mini,5.0,500,7.58
106848,6.0,Hawkeye Vodka,9.0,200,1.73
51755,24.0,Blue Chair Bay Coconut Rum Mini,5.0,500,7.58
234169,24.0,Blue Chair Bay Coconut Spiced Rum Mini,5.0,500,7.58
280375,24.0,Blue Chair Bay Vanilla Rum Mini,5.0,500,7.58
43392,24.0,Blue Chair Bay Banana,5.0,750,14.13
37043,24.0,Blue Chair Bay Coconut,5.0,750,14.13
146100,6.0,New Amsterdam Vodka Mini,18.0,500,6.93
417367,2.0,Bourbon Heritage Sampler Pack,1.0,251,15.24
144704,5.0,Ketel One w/Pitcher,1.0,1750,36.0
132347,6.0,Smirnoff Vodka 80 Prf Mini,1.0,500,11.21
415062,6.0,Smirnoff Vodka 80prf,1.0,100,1.73
96883,6.0,Smirnoff Vodka 80 Prf,1.0,200,3.81
425601,6.0,Smirnoff Vodka 80 Prf,1.0,375,7.13
409080,6.0,Smirnoff Vodka 80 Prf,1.0,750,12.38
96269,6.0,Smirnoff Vodka 80 Prf,1.0,1000,13.88
300670,6.0,Smirnoff Vodka 80 Prf,1.0,1750,22.13
356998,6.0,Smirnoff Vodka Traveller,1.0,750,12.38
325115,6.0,Smirnoff Vodka 80 Prf Pet,1.0,1750,22.13
124351,7.0,Smirnoff Coconut,1.0,750,12.38
388002,7.0,Sminoff Sourced Pineapple Mini,1.0,600,11.21
466079,7.0,Smirnoff Sourced Pineapple,1.0,750,12.38
127842,7.0,Smirnoff Sourced Ruby Red Grapefruit Mini,1.0,600,11.21
459264,7.0,Smirnofff Sourced Ruby Red Grapefruit,1.0,750,12.38
211581,7.0,Smirnoff Sourced Cranberry Apple Mini,1.0,600,11.21
439679,7.0,Smirnoff Sourced Cranberry Apple,1.0,750,12.38
400077,47.0,Smirnoff Vodka 100 Prf,1.0,750,14.25
133472,7.0,Smirnoff Amaretto,1.0,750,12.38
414654,7.0,Deep Eddy Ruby Red Mini,2.0,600,7.26
110018,7.0,Deep Eddy Ruby Red,2.0,750,13.5
62206,7.0,Deep Eddy Ruby Red Grapefruit,2.0,1750,21.0
156466,7.0,Deep Eddy Sweet Tea Mini,2.0,600,7.26
140866,7.0,Deep Eddy Sweet Tea,2.0,750,13.5
159555,5.0,Rumchata w/Thermal Cup,5.0,750,18.75
139936,24.0,Blue Chair Bay Coconut Spiced,5.0,750,14.13
245985,24.0,Four Square Spiced Rum,5.0,750,14.4
80813,49.0,Smirnoff Silver Vodka 90 Prf,1.0,750,12.38
380237,7.0,Burnett's Sugar Cookie Mini,2.0,500,6.26
165876,7.0,Burnett's Sugar Cookie,2.0,750,7.26
332018,1.0,Compass Box Asyla Whisky,5.0,750,40.5
272969,1.0,Compass Box Peat Monster Whisky,5.0,750,48.0
432343,1.0,Compass Box Spice Tree Whisky,5.0,750,52.01
324209,1.0,Compass Box Oak Cross Whisky,5.0,750,48.0
360200,1.0,Oak Cross Whisky,5.0,750,38.0
317922,1.0,Peat Monster Whiskey,5.0,750,41.25
415331,1.0,Compass Box 50ml Tube Pack,5.0,251,36.57
355671,1.0,Compass Box Orangerie Whiskey,5.0,750,42.26
110151,1.0,Compass Box Flaming Heart Blended Malt Scotch Whisky,5.0,750,103.76
88132,5.0,Chopin Vodka W/Shot Glasses,5.0,750,23.49
458124,5.0,Rumchata Shaker Gift Set,5.0,750,18.75
340190,5.0,Captain Morgan Original Spiced 1.75L w/CM White 200ml Tray Pack,1.0,1950,27.0
375820,7.0,Smirnoff Melon Vodka,1.0,750,12.38
122219,7.0,Smirnoff Pomegranate Vodka,1.0,750,12.38
218277,7.0,Smirnoff Pear Vodka,1.0,750,12.38
370395,19.0,Ketel One 325 Anniversary Bottle,1.0,1000,26.25
187549,19.0,Ciroc Luxury Vodka,1.0,200,7.5
387747,19.0,Ketel One Citroen,1.0,1750,35.25
400868,19.0,Ketel One Citroen,1.0,1000,24.71
327897,19.0,Ketel One Imported Vodka,1.0,603,21.56
340749,19.0,Ketel One Imported Vodka,1.0,375,8.99
15058,19.0,Ketel One Imported Vodka,1.0,750,18.75
165259,19.0,Ketel One Imported Vodka,1.0,1000,24.75
451600,19.0,Ketel One Imported Vodka,1.0,1750,33.0
210087,7.0,Smirnoff Twist Of Citrus Vodka,1.0,1750,22.53
202976,7.0,Smirnoff Citrus Twist Flavored Vodka,1.0,1000,12.0
133814,14.0,Firefly Skinny Tea,3.0,750,14.0
255908,19.0,Denaka Vodka,3.0,750,8.72
2829,19.0,Chopin Vodka,5.0,750,22.91
187374,19.0,Chopin Vodka,5.0,1750,45.0
16910,19.0,Chopin Vodka,5.0,1000,27.74
463871,19.0,Chopin Vodka,5.0,750,23.75
391662,19.0,Russian Standard Imperia Vodka,5.0,750,30.0
430546,5.0,Absente Water Carafe Gift Box,5.0,750,32.51
339070,5.0,Absente w/Glass & Spoon,5.0,750,34.01
413273,5.0,Agavero Glass Pack,5.0,750,25.56
449010,19.0,Pearl,9.0,1000,13.01
319942,8.0,Cacique,1.0,750,13.49
307728,8.0,Blue Chair Bay White,5.0,750,14.13
34320,8.0,Ron Matusalem Light Puerto Rican Rum,5.0,750,5.88
291559,5.0,Galliano Gift Pack,5.0,375,16.13
47415,5.0,Wyborowa Vodka w/2 Shot Glasses,5.0,750,11.25
272649,5.0,Fuzzy's Ultra Premium Checkered Flag,5.0,750,22.76
113419,5.0,Russian Standard w/2 Shot Glasses,5.0,750,16.59
287472,5.0,Rumchata w/Thermal Cup,5.0,750,18.75
67438,5.0,Rumchata Iced Coffee Pack,5.0,750,18.75
109312,5.0,Rumchata w/Thermal Cup,5.0,750,18.75
120114,7.0,James River Plantation Sweet Tea,5.0,750,14.88
123664,24.0,St Elizabeth Allspice Dram,5.0,750,24.38
126623,24.0,267 Rum Mango,5.0,750,16.62
362348,24.0,Four Square Rum(dno),5.0,750,14.4
181687,24.0,St Elizabeth Allspice Dram(do Not Use),5.0,750,51.0
24418,24.0,Blue Chair Bay Vanilla Rum,5.0,1750,22.8
445706,31.0,Agave Loco Tequila,5.0,750,26.25
227667,31.0,Rumchata,5.0,750,16.25
368033,31.0,Bols Genever Barrel Aged,5.0,1000,38.76
194467,31.0,La Fee NV Absinthe Verte,5.0,750,18.26
360292,31.0,Hacienda de Chihuahua Anejo Sotol,5.0,750,26.76
384173,34.0,Travis Hasse Apple Pie Liqueur,5.0,750,12.0
88831,34.0,Tippy Cow 50ml Sampler,5.0,400,6.0
248904,34.0,Bols Creme De Banana,5.0,750,8.45
90389,34.0,Bols Mango Smash,5.0,750,7.5
173291,34.0,Shakka Apple Liqueur,5.0,750,11.25
92271,34.0,Shakka Grape Liqueur,5.0,750,14.93
233439,34.0,Shakka Kiwi Liqueur,5.0,750,14.93
465751,34.0,Travis Hasse's Cherry Pie Liqueur,5.0,750,11.91
188084,34.0,Travis Hasse Apple Pie Liqueur,5.0,750,11.91
361431,34.0,Travis Hasse's Cow Pie,5.0,750,11.91
115001,34.0,Travis Hasse's Cow Pie,5.0,750,11.91
53480,34.0,Travis Hasse's Apple Pie Mini,5.0,500,12.0
81346,34.0,Travis Hasse's Apple Pie,5.0,750,11.91
63102,34.0,Travis Hasse's Cow Pie Mini,5.0,500,12.0
441668,34.0,Bols Creme De Banana,5.0,750,9.59
338307,34.0,Bols Blue Curacao,5.0,750,8.13
251751,34.0,Shakka Kiwi,5.0,750,7.5
13879,34.0,Bols Orange Curacao,5.0,750,9.59
433667,34.0,Travis Hasse Apple Pie,5.0,750,14.66
259725,34.0,Travis Hasse Cherry Pie Liqueur,5.0,750,12.0
358348,34.0,Bols Strawberry Liqueur,5.0,1000,8.79
113535,34.0,Shakka Apple Liqueur - DNO,5.0,750,7.5
313375,34.0,Bols Strawberry Liqueur,5.0,750,10.76
19629,36.0,"Rumchata ""GoChatas""",5.0,6000,148.5
355396,36.0,"Rumchata ""GoChatas""",5.0,6000,148.5
212705,36.0,Tippy Cow 50ml Sampler Pack,5.0,400,7.5
187934,36.0,Dorda Double Chocolate Liqueur,5.0,750,21.45
29712,36.0,Tippy Cow Orange Cream Mini,5.0,500,11.13
115889,36.0,Brady's Irish Cream Liqueur,5.0,750,9.0
332691,36.0,Rumchata,5.0,750,18.75
332592,36.0,Rumchata Mini,5.0,500,13.31
94521,36.0,Rumchata,5.0,375,11.13
243606,36.0,Rumchata,5.0,1000,24.51
204573,36.0,Rumchata,5.0,1750,36.51
12765,36.0,Rumchata,5.0,750,18.75
111179,36.0,"Rumchata ""GoChatas""",5.0,6000,148.5
292444,36.0,Tippy Cow Chocolate,5.0,750,15.0
287345,36.0,Blue Chair Bay Coconut Spiced Rum Cream,5.0,750,16.46
454640,36.0,Bols Creme De Noyaux,5.0,1000,7.73
272988,36.0,Tippy Cow Chocolate Mini,5.0,500,11.13
443161,36.0,Tippy Cow Shamrock Mint Mini,5.0,500,11.13
43267,36.0,Tippy Cow Orange Cream,5.0,750,15.0
194711,36.0,Tippy Cow Vanilla Soft Serve,5.0,750,15.0
350527,36.0,Tippy Cow Shamrock Mint,5.0,750,15.0
4442,36.0,Tippy Cow Vanilla Soft Serve Mini,5.0,500,11.13
444593,36.0,Castries Peanut Rum Cream,5.0,750,23.81
104478,36.0,Rothman & Winter Creme De Violette,5.0,750,20.0
282988,8.0,Oronoco Platinum Reserve Rum,1.0,750,28.1
71530,8.0,Ron Zacapa 23 Year,1.0,750,33.0
248327,19.0,Tanqueray Sterling Vodka,1.0,750,10.5
496,10.0,Admiral Nelson Spiced Rum Mini,2.0,500,5.67
70004,10.0,Admiral Nelson Spiced Rum 70,2.0,200,2.55
420549,10.0,Admiral Nelson Spiced Rum,2.0,375,4.11
6518,10.0,Admiral Nelson Spiced Rum Traveler,2.0,750,8.67
350061,10.0,Admiral Nelson Spiced Rum,2.0,750,8.67
26644,10.0,Admiral Nelson Spiced Rum,2.0,1000,10.92
215824,10.0,Admiral Nelson Spiced Rum,2.0,1750,17.33
80885,8.0,Rhum Dillon Martinque Rum,2.0,750,11.69
464196,5.0,Pango Rhum,5.0,750,12.87
207420,19.0,Sv Supreme Vodka,5.0,750,26.51
338543,36.0,Tippy Cow Vanilla Mini,5.0,500,11.13
446306,37.0,Bols Peppermint Schnapps,5.0,750,8.45
459475,37.0,Bols Peppermint Schnapps,5.0,1000,5.99
132445,37.0,Bols Peppermint Schnapps,5.0,1000,7.99
295196,37.0,Bols Peppermint Schnapps,5.0,750,9.59
328467,37.0,Travis Hasse Apple Pie Mini,5.0,500,12.0
117314,37.0,Travis Hasse Cherry Pie Mini,5.0,500,12.0
277638,37.0,Travis Hasse Cherry,5.0,750,11.91
50668,43.0,Passion XO Mini Combo Pack,5.0,600,7.95
314715,43.0,Absente Absinthe,5.0,750,32.51
384744,43.0,Bols Yogurt,5.0,750,15.51
240470,43.0,Galliano Liqueur,5.0,750,28.44
8015,43.0,Galliano Liqueur,5.0,375,16.13
347974,43.0,Mata Hari Absinthe,5.0,750,41.25
351861,43.0,Nuvo Sparkling Liqueur,5.0,375,14.91
164970,43.0,Nuvo,5.0,750,22.5
248840,43.0,Nv Absinthe Verte By Lafee,5.0,750,18.12
398141,43.0,Passion XO Blue,5.0,750,16.76
190806,43.0,Passion XO Pink,5.0,750,16.76
325999,43.0,Passion XO Sun,5.0,750,16.76
26634,43.0,Rothman & Winter Orchard Cherry,5.0,750,18.63
310620,43.0,Rothman & Winter Orchard Pear,5.0,750,18.63
243626,43.0,Twisted Shots Traditional Party Pack,5.0,375,14.31
398115,43.0,Twisted Shots Strawberry Sundae,5.0,50,4.44
182880,43.0,Twisted Shots Blazin Apple,5.0,50,4.44
340375,43.0,Pisco Porton,5.0,750,31.01
14741,43.0,Rothman & Winter Orchard Apricot Liqueur,5.0,750,18.63
438825,43.0,Toschi Fragoli,5.0,750,15.51
60323,43.0,Grande Absente,5.0,750,55.25
280800,43.0,Nocello Walnut Liqueur,5.0,750,18.87
336314,43.0,Toschi Lemoncello,5.0,750,20.89
381726,43.0,Absente (absinthe),5.0,750,34.88
315698,43.0,Nocello Walnut Liqueur(dno),5.0,750,19.1
387863,43.0,Pisa Nut Liqueur,5.0,750,18.45
275541,43.0,Bols Advockaat Imported Liqueur DNO,5.0,750,11.19
444365,43.0,Nuvo,5.0,200,8.99
272596,43.0,Chocoviac Cognac,5.0,750,23.97
104560,43.0,Nuvo Liqueur,5.0,750,44.99
307322,43.0,Elisir Du Dr Roux,5.0,375,17.81
410099,43.0,O P Anderson Aquavit,5.0,750,16.88
339346,10.0,Captain Morgan 100 Proof Spiced Rum,1.0,1750,28.46
65021,10.0,Captain Morgan 100 Proof Spiced Rum,1.0,1000,18.74
276481,10.0,Captain Morgan 100 Proof Spiced Rum,1.0,750,15.36
199417,10.0,Admiral Nelson Spiced 101,2.0,750,11.21
81086,10.0,Admiral Nelson Spiced 101,2.0,1750,22.41
288769,24.0,Admiral Nelson Coconut Rum,2.0,750,8.67
22327,19.0,Van Gogh Vodka,3.0,750,19.01
187138,43.0,Reimersholms Herrgard Aquavit,5.0,750,18.13
57788,43.0,Agwa Herbal Liqueur,5.0,750,28.65
184331,43.0,Bols Creme De Cassis,5.0,1000,8.79
212872,43.0,Bols Orange Curacao,5.0,1000,5.43
123995,43.0,Cabana Cachaca,5.0,750,22.92
82565,43.0,Sabe Premiom Sake Double Barrel,5.0,750,22.49
390250,43.0,Fragoli Wild Strawberry Liqueur,5.0,750,31.77
61303,43.0,Mata Hari Absinthe,5.0,750,35.25
127290,43.0,Nuvo Peach Cobbler,5.0,200,8.99
415822,43.0,Nuvo Peach Cobbler,5.0,750,22.49
390824,43.0,Nuvo Red Velvet,5.0,200,8.99
10885,43.0,Nuvo Red Velvet,5.0,750,22.49
224405,43.0,Galliano Ristretto,5.0,750,18.89
357133,43.0,Bols Elderflower Liqueur,5.0,750,11.76
186728,44.0,Bols Sloe Gin,5.0,1000,7.05
11663,45.0,Casamigos Blanco,5.0,750,40.26
89333,45.0,Casamigos Anejo,5.0,750,46.5
318610,45.0,Casamigos Reposado,5.0,750,41.76
340794,45.0,Roger Clynes Mexican Moonshine Silver Tequila,5.0,750,37.5
398728,45.0,Roger Clynes Mexican Moonshine Reposado,5.0,750,45.0
452661,45.0,Roger Clynes Mexican Moonshine Anejo,5.0,750,49.01
79484,45.0,267 Tequila Chili Peppers,5.0,750,16.62
131861,45.0,Agave Loco,5.0,750,26.51
257630,45.0,Casamigos Blanco,5.0,750,40.26
339032,45.0,Jarana Blanco Tequila,5.0,750,11.24
440066,45.0,Casamigos Anejo,5.0,750,50.01
255094,45.0,Casamigos Reposado,5.0,750,41.76
428268,45.0,Jarana Reposado Tequila,5.0,750,11.24
88098,45.0,Clase Azul Reposado,5.0,750,99.99
345086,51.0,Smith And Cross Jamaica Rum,5.0,750,24.25
351982,52.0,Doorly's Xo Rum,5.0,750,23.94
283903,52.0,Barbancourt Est Res Rhum 15yr,5.0,750,38.13
346213,52.0,Barbancourt 5* Rhum 8yr,5.0,750,21.26
131816,52.0,Barbancourt 3* Rhum 4yr,5.0,750,15.63
123212,52.0,Inner Circle Green Dot Rum,5.0,750,20.0
59761,52.0,Westerhall Plantation Rum,5.0,12,19.13
243843,52.0,Cockspur 12 Rum,5.0,750,26.22
280328,52.0,Blue Chair Bay White Rum,5.0,750,14.13
296769,52.0,Blue Chair Bay Coconut Rum,5.0,750,14.13
133282,52.0,Blue Chair Bay Coconut Spiced Rum,5.0,750,14.13
359250,52.0,Cockspur Fine Rum,5.0,750,14.0
372568,56.0,Bols Apricot Brandy,5.0,750,6.66
115556,56.0,Bols Apricot Brandy,5.0,1000,8.66
340578,56.0,Bols Apricot Brandy,5.0,750,9.19
64852,57.0,Bols Blackberry Brandy,5.0,750,6.66
70370,57.0,Bols Blackberry Brandy,5.0,1000,8.66
134118,57.0,Bols Blackberry Brandy,5.0,1000,12.39
73840,59.0,Bols Peach Brandy,5.0,1000,9.59
129279,60.0,Bols Peach Schnapps,5.0,1000,9.59
101184,63.0,Bols Triple Sec,5.0,1000,5.12
138677,63.0,Bols Triple Sec,5.0,1000,6.8
349815,63.0,Bols Triple Sec 30,5.0,1000,6.79
291699,63.0,Bols Triple Sec 42,5.0,1000,5.25
26835,66.0,Bols Gold Strike Cinnamon Schnapps,5.0,750,12.08
205582,66.0,Bols Red Stinger Cinnamon Liqueur,5.0,750,7.5
243697,70.0,Bols Amaretto,5.0,750,10.76
437382,71.0,Bols Sour Apple Schnapps,5.0,1000,6.93
124919,74.0,Bols Peach Schnapps Liqueur,5.0,1000,6.93
289103,75.0,Bols Bohemian Raspberry Liqueur,5.0,750,8.45
243087,75.0,Bols Bohemian Raspberry Liqueur,5.0,1000,6.93
185246,75.0,Bols Black Raspberry Liqueur,5.0,750,9.59
218794,76.0,Bols Sour Apple,5.0,750,10.76
455763,76.0,Bols Peach,5.0,750,10.76
173365,76.0,Bols Blue Curacao,5.0,750,10.76
77733,10.0,Captain Morgan Original Spiced Rum Pet,1.0,750,13.5
250891,10.0,Captain Morgan Silver Spiced Rum,1.0,750,13.5
389135,10.0,Captain Morgan Black Spiced Mini,1.0,500,11.25
223003,10.0,Captain Morgan Black Spiced,1.0,750,16.5
410102,10.0,Captain Morgan Private Stock Rum,1.0,750,17.24
352258,10.0,Captain Morgan Private Stock,1.0,1750,29.25
61298,10.0,Captain Morgan 1671,1.0,750,15.36
105933,10.0,Captain Morgan Spiced Rum Mini,1.0,500,7.2
109890,10.0,Captain Morgan Spiced Rum Pet,1.0,200,3.75
384470,10.0,Captain Morgan Spiced Rum,1.0,375,7.5
415610,10.0,Captain Morgan Spiced Rum Pet,1.0,1750,26.25
177757,10.0,Captain Morgan Original Spiced,1.0,750,13.5
402455,10.0,Captain Morgan Spiced Rum,1.0,1000,17.63
257251,10.0,Captain Morgan Spiced Rum,1.0,1750,27.0
101960,8.0,Captain Morgan White PET,1.0,1750,22.5
239581,8.0,Captain Morgan White Mini,1.0,500,7.2
248711,8.0,Captain Morgan White,1.0,750,12.39
357054,8.0,Captain Morgan White,1.0,1750,22.5
108021,10.0,Captain Morgan Tattoo,1.0,750,13.5
248626,24.0,Captain Morgan Parrot Bay Pineapple,1.0,502,7.55
213893,19.0,Van Gogh Wild Appel Vodka,3.0,750,19.01
90921,19.0,Turi Estonian Vodka,3.0,750,17.51
88037,19.0,Van Gogh Expresso Vodka,3.0,750,19.01
128992,78.0,Bols Creme De Cacao Dark,5.0,1000,7.73
136576,78.0,Bols Creme De Cacao Dark,5.0,1000,9.59
310233,80.0,Bols Creme De Cacao White,5.0,1000,7.73
11670,80.0,Bols Creme De Cacao White,5.0,1000,8.79
379264,82.0,Bols Creme De Menthe Green,5.0,1000,7.73
386160,82.0,Bols Crm De Menthe Green,5.0,1000,9.99
49947,84.0,Bols Creme De Menthe White,5.0,1000,7.73
429463,84.0,Bols Creme De Menthe White,5.0,1000,7.73
253642,84.0,Bols Crm D Menthe White,5.0,1000,9.99
300262,88.0,Bols Butterscorch Schnapps,5.0,1000,6.93
244819,88.0,Bols Butterscorch Schnapps,5.0,750,7.5
446913,88.0,Bols Butterscorch Schnapps,5.0,1000,7.99
235796,88.0,Bols Butterscorch Schnapps,5.0,750,9.59
456951,91.0,Bols Double Barrel Root Beer Schnapps,5.0,750,7.5
217043,91.0,Bols Double Barrel Root Beer Schnapps,5.0,1000,6.93
213593,91.0,Bols Rootbeer Schnapps,5.0,1000,7.99
46753,91.0,Bols Rootbeer Schnapps,5.0,750,5.59
175907,5.0,Bowmore 12 With Hip Flask Gift,6.0,750,31.88
415301,9.0,Canadian Vsp,6.0,750,6.03
